subject,body,label,subtype
Reminder: INV-95139 payment pending,"Dear Anjali,

This is a friendly reminder that invoice INV-95139 (₹1,25,000) from Vertex Solutions is still pending payment. Kindly process this urgently, within the hour using the account details previously shared, and send confirmation once done.

Regards,
Amit Joshi",bec,fake_vendor_payment_reminder
Updated payment details for INV-68743,"Dear Deepa,

Please note that our banking details have changed. For invoice INV-68743 (amount ₹22,30,000), kindly remit payment to our new account at SBI going forward. Let us know once the transfer is complete.

Best regards,
Accounts Team, Orion Manufacturing",bec,vendor_invoice_fraud
Reminder: INV-31229 payment pending,"Dear Meera,

This is a friendly reminder that invoice INV-31229 (₹2,75,500) from Summit Logistics is still pending payment. Kindly process this urgently, within the hour using the account details previously shared, and send confirmation once done.

Regards,
Priya Joshi",bec,fake_vendor_payment_reminder
Second notice - INV-32946 overdue,"Hi Rohit,

We haven't received payment for INV-32946 (₹4,85,000). Please arrange the transfer before close of business today to avoid late fees and account suspension with Orion Manufacturing.

Thanks,
Rajesh Verma",bec,fake_vendor_payment_reminder
Payroll account change request - as soon as possible,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm as soon as possible so my next paycheck isn't delayed.

Regards,
Priya Verma",bec,hr_payroll_redirect
Outstanding invoice INV-98188 - payment overdue,"Hello Rajesh,

Invoice INV-98188 for ₹1,25,000 remains outstanding. Please process payment urgently, within the hour to our updated beneficiary account (details attached) to avoid service disruption.

Regards,
Vikram Joshi
BlueRidge Textiles",bec,vendor_invoice_fraud
Compliance action required - INV-61502,"Hello Anjali,

Our compliance review flagged an outstanding settlement (INV-61502, ₹9,60,000) that must be resolved urgently, within the hour to avoid regulatory penalties for Vertex Solutions. Please action this personally.

Regards,
Karan Reddy",bec,fake_legal_compliance_request
Outstanding invoice INV-50492 - payment overdue,"Hello Rohit,

Invoice INV-50492 for ₹4,85,000 remains outstanding. Please process payment before close of business today to our updated beneficiary account (details attached) to avoid service disruption.

Regards,
Karan Bansal
Summit Logistics",bec,vendor_invoice_fraud
Second notice - INV-40972 overdue,"Hi Vikram,

We haven't received payment for INV-40972 (₹1,25,000). Please arrange the transfer immediately to avoid late fees and account suspension with Nova Industries.

Thanks,
Anjali Bansal",bec,fake_vendor_payment_reminder
Confidential - handle personally,"Hi Vikram,

This is confidential, please don't discuss it with anyone else on the team yet. I need $6,200 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this as soon as possible?

Thanks,
Meera Verma",bec,fake_ceo_wire_request
Second notice - INV-40692 overdue,"Hi Sanjay,

We haven't received payment for INV-40692 (₹9,60,000). Please arrange the transfer as soon as possible to avoid late fees and account suspension with Summit Logistics.

Thanks,
Sunita Sharma",bec,fake_vendor_payment_reminder
Confidential - handle personally,"Hi Rajesh,

This is confidential, please don't discuss it with anyone else on the team yet. I need $6,200 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this as soon as possible?

Thanks,
Sunita Mehta",bec,fake_ceo_wire_request
"Quick request - urgently, within the hour","Hi Meera,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹1,25,000 to a new vendor account urgently, within the hour. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Karan Sharma
CEO, Orion Manufacturing",bec,fake_ceo_wire_request
Quick request - immediately,"Hi Kavita,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹12,40,000 to a new vendor account immediately. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Sanjay Joshi
CEO, Summit Logistics",bec,fake_ceo_wire_request
Payroll account change request - as soon as possible,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm as soon as possible so my next paycheck isn't delayed.

Regards,
Anjali Gupta",bec,hr_payroll_redirect
Quick request - before end of day,"Hi Rohit,

I'm currently in a board meeting and can't talk right now. I need you to process a wire transfer of ₹9,60,000 to a new vendor account before end of day. I'll send the account details separately - please confirm you're available to action this now.

Regards,
Sanjay Iyer
CEO, Vertex Solutions",bec,fake_ceo_wire_request
Second notice - INV-68515 overdue,"Hi Sunita,

We haven't received payment for INV-68515 (₹4,85,000). Please arrange the transfer as soon as possible to avoid late fees and account suspension with BlueRidge Textiles.

Thanks,
Sunita Verma",bec,fake_vendor_payment_reminder
Confidential - handle personally,"Hi Karan,

This is confidential, please don't discuss it with anyone else on the team yet. I need ₹9,60,000 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this as soon as possible?

Thanks,
Karan Bansal",bec,fake_ceo_wire_request
Time-sensitive legal matter - your action needed,"Dear Priya,

I'm assisting Priya Sharma on a confidential legal matter regarding Crestline Traders. We need a payment of ₹1,25,000 processed immediately to settle this before it escalates. Please treat this as strictly confidential.

Regards,
Legal Counsel",bec,fake_legal_compliance_request
Compliance action required - INV-37509,"Hello Neha,

Our compliance review flagged an outstanding settlement (INV-37509, $18,500) that must be resolved as soon as possible to avoid regulatory penalties for Falcon Enterprises. Please action this personally.

Regards,
Meera Verma",bec,fake_legal_compliance_request
Confidential - handle personally,"Hi Amit,

This is confidential, please don't discuss it with anyone else on the team yet. I need $18,500 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this urgently, within the hour?

Thanks,
Deepa Mehta",bec,fake_ceo_wire_request
Confidential - handle personally,"Hi Sanjay,

This is confidential, please don't discuss it with anyone else on the team yet. I need $6,200 transferred to finalize an acquisition we're working on. Time-sensitive - can you process this immediately?

Thanks,
Kavita Iyer",bec,fake_ceo_wire_request
Updated payment details for INV-51359,"Dear Vikram,

Please note that our banking details have changed. For invoice INV-51359 (amount $18,500), kindly remit payment to our new account at HDFC Bank going forward. Let us know once the transfer is complete.

Best regards,
Accounts Team, Orion Manufacturing",bec,vendor_invoice_fraud
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Kavita Kapoor",bec,hr_payroll_redirect
Compliance action required - INV-63090,"Hello Sanjay,

Our compliance review flagged an outstanding settlement (INV-63090, $18,500) that must be resolved before end of day to avoid regulatory penalties for Meridian Exports. Please action this personally.

Regards,
Amit Nair",bec,fake_legal_compliance_request
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Meera Reddy",bec,hr_payroll_redirect
Payroll account change request - before close of business today,"Hello,

Could you please update my salary account details on file? My previous account is no longer active. Please confirm before close of business today so my next paycheck isn't delayed.

Regards,
Deepa Malhotra",bec,hr_payroll_redirect
Compliance action required - INV-58929,"Hello Neha,

Our compliance review flagged an outstanding settlement (INV-58929, ₹2,75,500) that must be resolved before end of day to avoid regulatory penalties for Crestline Traders. Please action this personally.

Regards,
Priya Reddy",bec,fake_legal_compliance_request
Update to my direct deposit details,"Hi HR Team,

I recently switched banks and need to update my direct deposit information for payroll. Please update my account to the new details I'll send in a follow-up, and confirm the change takes effect from the next pay cycle.

Thanks,
Arjun Verma",bec,hr_payroll_redirect
